Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Somalia,SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.452,43.563,43.877,44.1,44.3,44.544,44.76,44.97,45.173,45.37,45.557,45.747,45.94,46.131,43.818,44.182,44.568,46.918,46.95,47.305,47.489,47.666,47.83,48.166,48.459,48.281,48.37,48.903,43.835,46.717,47.105,26.565,27.312,50.648,50.327,50.6,50.447,50.195,50.66,50.525,50.66,50.74,50.731,50.614,50.538,50.661,50.597,50.515,51.12,51.853,50.563,51.304,53.161,53.843,54.277,54.857,55.044,55.654,56.375,57.078,55.967,
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.48780488,,,,,,72.03902439,,,71.58292683,72.23414634,72.28536585,72.43658537,72.68292683,72.83414634,73.38536585,73.63170732,73.88536585,73.98536585,74.33658537,74.53658537,74.83658537,75.18536585,75.33658537,75.28780488,75.68780488,75.53902439,75.8902439,75.93658537,74.22926829,
Sub-Saharan Africa (excluding high income),SSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.42254578,41.73973936,42.20072058,42.44062026,42.89083773,43.02945129,42.98409005,43.23217833,43.67073478,43.91130717,44.36983024,44.87080397,44.98734366,45.70879536,45.92046166,46.3064327,46.9849522,47.44780321,47.74858696,48.21002891,48.56903418,48.93441928,49.17289429,48.32880457,48.3586636,48.60968159,49.0042758,49.33539731,49.01742857,49.88237979,49.82184752,49.69684178,49.46933673,49.69437855,49.99948044,50.11131544,50.04581161,50.2127224,49.92508674,50.63812907,51.2619441,51.53376263,51.88907115,52.36739593,52.84661812,53.46017793,54.21136824,54.84710781,55.44886261,56.21789288,56.84569723,57.55714406,58.13948003,58.66667746,59.14134269,59.56161316,60.06771954,60.47588946,60.86196303,61.2431729,60.84748962,
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,28.662,28.84,29.119,28.826,33.149,29.288,26.084,26.406,26.708,26.086,26.399,31.582,31.907,36.479,36.514,36.746,36.84,37.325,37.649,37.919,38.417,38.783,39.113,35.491,32.673,33.154,33.632,21.912,12.407,29.68,29.935,30.148,22.724,22.704,44.384,30.948,31.297,32.242,18.385,43.223,46.028,46.881,47.492,50.253,50.917,51.545,52.016,52.856,53.538,53.891,54.812,54.94,55.865,55.751,54.973,55.566,55.544,55.309,55.95,55.912,55.48,
Sub-Saharan Africa,SSF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.42254578,41.73973936,42.20072058,42.44062026,42.89083773,43.02945129,42.98409005,43.23217833,43.67073478,43.91130717,44.36983024,44.87080397,44.98734366,45.70879536,45.92046166,46.3064327,46.9849522,47.44780321,47.74858696,48.21002891,48.57245576,48.93781946,49.17604168,48.33214819,48.36180775,48.61274753,49.00706987,49.33812158,49.02019768,49.88486949,49.82430763,49.69963103,49.47216067,49.69693252,50.00215988,50.11417407,50.04852833,50.21533671,49.92778687,50.64083818,51.2645448,51.53632183,51.89134244,52.36952152,52.84880712,53.46219505,54.21330107,54.84902854,55.45071261,56.21961307,56.84736569,57.55861069,58.14101325,58.6680386,59.142654,59.56297768,60.06902088,60.47713484,60.86302414,61.24428735,60.84889125,
Small states,SST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.02507248,55.39155221,55.81893193,56.04342236,56.49387422,57.03420649,57.35437123,57.63641318,57.85897198,57.81083221,58.1869812,58.608214,59.03508656,59.37827367,59.214316,59.48665037,59.71587824,60.13315298,60.32564653,60.67190797,61.16540463,61.46743193,61.85723982,62.0624443,62.43623311,62.72398023,63.01713531,63.39398145,63.52059548,64.00405715,64.03280147,64.00789553,63.93551804,63.87526467,63.61903219,63.51554162,63.39321796,63.11189529,62.7951182,62.50401164,62.88233458,62.86274007,62.952025,62.98037315,63.26593575,63.56702276,64.02470594,64.57413651,65.09292031,65.65586448,66.24724072,66.69917568,67.15682735,67.59578019,67.94601785,68.35107336,68.80933757,69.18781517,69.26599104,69.46455829,69.07364652,
Sao Tome and Principe,STP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.04,44.359,45.861,46.094,47.161,49.022,51.56,54.066,54.916,55.08,56.516,56.841,57.349,57.941,58.042,58.263,58.576,58.83,59.325,59.714,59.739,59.487,59.558,59.432,59.487,59.811,57.527,61.017,61.334,60.158,61.471,61.429,61.284,61.138,61.069,61.056,61.097,61.181,61.187,61.393,61.655,62.032,62.6,63.166,63.731,63.709,64.398,64.724,65.079,65.116,65.249,64.902,65.746,66.328,66.845,67.249,67.492,68.267,68.355,68.523,67.785,
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.102,57.767,58.474,59.039,59.625,59.485,59.691,59.905,60.062,60.224,60.402,60.392,60.507,60.697,60.841,61.049,61.25,61.453,61.684,61.878,62.034,62.251,62.455,62.593,62.872,63.058,62.96,63.186,63.437,64.01,64.23,64.453,64.65,64.98,65.272,65.337,65.668,65.697,65.594,65.443,65.508,65.482,65.531,65.596,66.416,67.002,67.571,68.204,68.816,69.505,69.894,69.914,69.764,69.682,69.782,70.8,71.592,72.417,72.553,72.242,72.561,
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.26978049,70.72390244,70.27029268,70.63341463,71.01987805,70.23526829,70.37743902,70.92558537,70.4367561,69.79539024,69.71258537,69.86256098,70.29821951,70.02139024,70.17817073,70.30504878,70.46319512,70.42312195,70.42643902,70.74473171,70.40853659,70.62926829,70.68902439,70.47902439,70.75097561,70.73463415,71.02121951,71.08878049,71.20780488,71.02634146,70.93268293,70.88292683,71.79512195,72.44878049,72.3,72.25365854,72.65365854,72.70487805,72.55121951,72.90243902,73.05121951,73.40243902,73.60487805,73.60487805,73.95853659,73.90487805,74.20487805,74.20731707,74.70487805,74.9097561,75.11219512,75.95853659,76.1097561,76.41219512,76.81219512,76.56341463,77.16585366,77.16585366,77.26585366,77.66585366,76.86585366,
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.97804878,68.97804878,68.97804878,68.62195122,68.66341463,68.36585366,69.01219512,69.36585366,68.91707317,68.36097561,68.6097561,68.83414634,69.05853659,69.40487805,70.16097561,70.35853659,70.30731707,70.55609756,70.70243902,70.85365854,71.10487805,71.20487805,71.05365854,70.54146341,70.90243902,71.35121951,71.80243902,72.00243902,72.44634146,72.70487805,73.20487805,73.35365854,73.30487805,73.25365854,73.40487805,73.95853659,74.45853659,74.70731707,74.80731707,75.0097561,75.41219512,75.75853659,76.00731707,76.85853659,77.20731707,77.61219512,78.08658537,78.56097561,78.76585366,78.97073171,79.42195122,79.97073171,80.12439024,80.32195122,81.07804878,80.77560976,81.17560976,81.02926829,81.37804878,81.52926829,80.53170732,
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.00560976,73.47439024,73.3504878,73.55536585,73.73317073,73.86170732,74.07853659,74.12243902,73.97292683,74.08487805,74.64926829,74.62390244,74.71804878,74.86731707,74.9804878,74.98463415,74.96926829,75.3797561,75.46902439,75.52414634,75.74097561,76.02609756,76.32731707,76.55170732,76.81585366,76.66780488,76.93121951,77.09219512,76.97926829,77.72682927,77.53682927,77.66682927,77.99878049,78.0604878,78.6502439,78.7404878,78.95902439,79.19756098,79.33902439,79.44146341,79.64390244,79.79512195,79.84634146,80.09512195,80.49756098,80.54634146,80.74878049,80.9,81.1,81.35121951,81.45121951,81.80243902,81.70487805,81.95609756,82.25365854,82.20487805,82.30731707,82.4097561,82.55853659,83.1097561,82.40731707,
Eswatini,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.813,46.191,46.614,46.854,47.335,47.907,48.56,49.128,49.748,50.318,50.804,51.31,51.821,52.468,53.086,53.824,54.658,55.598,56.477,57.268,57.846,58.392,59.02,58.172,59.999,60.785,61.438,62.042,62.673,62.927,63.072,62.685,61.735,60.233,58.268,56.148,53.873,52.044,50.333,48.733,47.256,45.975,44.486,43.349,42.538,42.125,43.12,43.641,44.175,44.639,46.619,48.195,49.835,51.486,53.05,55.019,56.659,57.895,59.411,60.549,59.692,
Sint Maarten (Dutch part),SXM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54390244,74.53658537,75.58780488,,,73.05365854,,77.06829268,77.2195122,78.29268293,,,,,
Seychelles,SYC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,69.59756098,70.18780488,69.32439024,70.38292683,69.55365854,69.69756098,68.65609756,68.23658537,68.70243902,67.97073171,68.10731707,70.71219512,71.21463415,69.46829268,70.72926829,72.48292683,71.56097561,71.21219512,71.74634146,72.66829268,72.77804878,73.25365854,71.08780488,71.02926829,72.66097561,72.13170732,72.21707317,73.14390244,73.16341463,73.08292683,73.19756098,72.72439024,74.27560976,73.1195122,73.22926829,74.29512195,74.3097561,74.3,72.84146341,74.04634146,77.23658537,
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.547,54.437,55.086,55.778,56.5,57.113,57.598,58.095,59.065,59.878,60.527,61.37,61.9,60.691,63.119,63.538,63.922,63.764,65.806,66.138,66.351,64.372,61.119,67.829,68.924,68.756,69.206,69.295,69.674,69.76,69.817,70.036,70.263,70.193,70.141,70.416,70.347,70.283,70.196,70.425,70.764,71.644,71.939,72.414,72.475,72.769,73.35,73.709,73.551,73.853,73.881,73.305,66.769,63.827,63.153,65.124,65.993,68.481,70.145,71.822,72.14,
Turks and Caicos Islands,TCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.032,55.313,56.266,58.107,60.159,61.102,60.757,59.757,58.474,57.195,56.31,56.28,57.391,60.172,64.501,67.985,69.865,70.584,70.227,69.37,68.699,68.429,68.389,68.634,68.872,69.197,69.592,70.168,70.411,69.941,69.001,68.888,69.64,69.625,68.447,68.308,71.287,72.365,73.964,74.01,73.575,74.131,75.54,75.411,76.786,77.148,76.831,75.914,76.632,77.164,76.243,76.195,77.037,77.018,77.135,76.912,76.864,76.702,76.443,75.326,75.001,
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.374,38.631,38.835,39.072,39.333,39.12,39.15,39.479,39.903,40.265,40.603,40.19,41.399,41.78,41.785,41.872,42.036,42.255,42.504,42.81,43.06,43.312,43.73,44.179,44.515,45.05,45.21,42.798,45.785,45.875,44.686,45.941,46.102,46.318,46.449,46.711,47.013,47.217,47.224,47.372,47.443,47.85,47.946,48.206,48.232,48.312,48.286,48.751,49.024,49.196,49.584,50.009,50.54,50.781,51.202,51.589,52.083,52.308,52.825,53.259,52.777,
East Asia & Pacific (IDA & IBRD countries),TEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,37.53911664,43.20838474,51.07506202,51.57753135,52.30759122,52.22585347,53.40647834,54.28215168,54.7590015,55.46558684,56.17830405,57.03438927,57.63285887,58.59379709,59.23975238,60.0037386,60.84157762,61.59722604,62.2304811,62.8494249,63.40217985,63.90303026,64.38589864,64.80576677,65.19901795,65.5786502,65.92473442,66.27466504,66.55353074,66.8783323,67.09628334,67.31969867,67.84136056,68.3050033,68.58961111,69.02135217,69.2790981,69.67359276,70.09933803,70.31649048,70.69259079,71.28868692,71.63898928,71.97979111,72.06024041,72.59771032,72.95587528,73.20401917,73.15101157,73.69978818,73.92035769,74.1874128,74.43094381,74.67421065,74.92807996,75.15249406,75.35345907,75.41605992,75.8360179,76.03697327,75.96919243,
Europe & Central Asia (IDA & IBRD countries),TEC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.87073599,65.09837425,64.92562351,65.49591456,65.99122642,65.91701876,66.07633956,65.87433857,65.99697194,65.65103672,66.25569893,66.49858405,66.66162973,66.79268617,66.94445383,66.74791524,66.74938328,66.73885498,66.80722151,66.76433705,66.89735484,67.21917924,67.55722111,67.60701759,67.49098453,67.84423642,68.74965285,68.89712213,68.91797899,69.0050028,68.89666182,68.66005675,67.71489778,66.90365992,66.89687814,66.94696454,67.52571575,68.09105512,68.45869529,68.16055433,68.37954217,68.55588269,68.65037849,68.77342079,69.11233185,69.20185944,69.78909541,70.25795722,70.56004203,71.10447999,71.41781205,71.88691778,72.26168438,72.6995609,72.91822053,73.13988545,73.45757638,73.88919837,74.05321845,74.34477431,72.75084487,
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.692,42.882,43.154,43.372,43.702,43.97,44.373,44.823,45.284,45.666,46.12,46.587,47.089,47.597,48.099,48.729,49.328,49.76,50.232,50.765,51.227,51.764,52.256,52.635,53.089,53.432,53.713,54.051,54.348,54.39,54.37,54.268,54.299,54.195,54.037,54.037,54.098,54.192,54.199,54.538,54.742,54.86,55.311,55.639,55.569,55.962,56.222,56.511,56.695,57.011,57.304,57.925,58.073,58.684,58.853,59.396,59.55,60.154,60.244,60.901,61.035,
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.035,52.364,52.79,53.244,53.978,54.712,55.254,55.754,56.207,56.932,57.711,58.524,59.051,59.836,60.552,61.272,61.978,62.354,62.74,63.209,64.012,64.595,65.163,65.789,66.733,67.587,68.419,69.448,69.689,70.122,70.445,70.717,70.885,71.068,71.227,70.948,71.653,72.501,72.862,72.542,72.316,72.613,72.93,73.155,73.08,73.82,74.938,75.187,75.492,75.842,76.131,76.421,76.772,77.083,77.415,77.717,78.049,78.394,78.662,78.975,79.274,
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.628,53.998,54.257,54.542,54.846,55.094,55.347,55.675,56.063,56.484,56.809,57.23,57.637,57.94,58.449,58.876,59.167,59.377,59.531,59.597,59.506,59.456,59.684,59.808,60.093,60.418,60.846,61.254,61.792,61.953,61.879,61.379,55.074,52.867,57.48,59.338,59.129,60.348,61.519,62.621,63.26,64.057,64.846,65.552,66.028,66.514,67.013,67.217,67.688,68.039,67.742,68.148,68.484,68.885,69.069,69.306,69.549,69.905,70.353,70.867,67.994,
Turkmenistan,TKM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.469,53.939,54.325,54.785,55.177,55.522,55.92,56.39,56.694,57.173,57.663,58.038,58.425,58.832,59.256,59.525,59.668,59.877,60.265,60.601,61.022,61.452,61.603,61.846,62.256,62.475,62.976,63.352,63.682,63.787,63.939,64.035,63.875,63.804,63.756,63.684,63.596,63.646,64.106,64.518,65.026,65.156,65.385,65.746,66.075,66.068,66.499,66.895,67.407,67.958,68.293,68.567,68.722,68.74,68.614,68.782,68.777,68.916,68.796,69.002,68.687,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.65774649,55.21593974,55.6684314,56.11237983,56.61021752,57.01243202,57.43499206,57.82743133,58.21129635,58.56542712,58.6283405,59.46105974,59.82760366,60.38005001,60.80293847,61.34144755,61.57486741,62.15277454,62.53097424,62.88856669,63.3256086,63.83069999,64.17459778,64.74079249,65.16628653,65.49889149,66.10768015,66.54322158,66.9643849,67.31501665,67.61030814,67.97689981,68.31704116,68.65166798,69.03923933,69.35484046,69.73434862,70.09891627,70.35182098,70.76111155,71.07884762,71.33834138,71.69477038,71.88154487,72.20986362,72.58945786,72.80206815,72.94543233,73.17126032,73.37973818,73.26828158,73.76542601,73.99619168,74.25065286,74.46055443,74.52213152,74.48868476,74.65638004,74.77687654,74.97224202,72.92797072,
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,32.2,32.574,32.953,33.258,33.602,34.357,34.998,35.73,36.225,36.712,37.166,37.722,38.318,38.994,36.877,24.834,25.957,24.427,21.837,22.529,28.446,29.567,30.824,31.635,33.751,33.795,34.344,35.644,35.753,44.55,44.953,44.985,46.276,47.254,48.252,48.024,48.816,49.517,49.123,45.701,58.568,59.362,60.148,60.871,61.628,62.328,63.073,63.723,64.329,64.854,65.304,65.697,66.081,66.44,66.787,67.137,67.446,67.745,68.017,68.268,68.475,
Middle East & North Africa (IDA & IBRD countries),TMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.62114934,45.33694023,45.61073116,46.77159495,47.44387581,48.04629863,48.55781966,49.02891625,49.4537526,50.05771221,50.62930345,51.29751208,51.86330948,52.43405502,53.24375654,53.84600635,54.28165844,55.59957271,56.13601604,57.3647402,57.71709364,57.57455252,58.04970682,59.62749729,60.938542,61.73435652,62.3061983,63.02284902,63.39417595,64.33416663,64.32000574,65.55854403,66.13515514,66.44784335,66.62188673,66.93998205,67.33045614,67.60563056,67.82423612,68.25689502,68.62333389,68.96373624,69.30874849,69.12305748,69.60811602,69.88413732,70.07191122,70.40701385,70.664525,71.00465043,71.25758184,71.50354787,71.35405194,71.37597722,71.69231407,71.95855147,72.23013228,72.74322855,72.96338906,73.11939013,72.1463762,
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.231,58.589,59.085,59.551,60.054,60.58,61.132,61.66,62.185,62.737,63.232,63.661,63.983,64.242,64.595,64.844,65.127,65.302,65.578,65.782,65.961,66.132,66.072,66.369,66.482,66.626,66.752,66.884,67.026,67.162,67.294,67.518,67.686,67.855,68.014,68.17,68.323,68.49,68.642,68.809,68.978,69.127,69.335,69.495,69.67,69.768,69.894,70.048,70.164,70.012,70.323,70.381,70.442,70.505,70.54,70.607,70.661,70.713,70.779,70.871,70.928,
South Asia (IDA & IBRD),TSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.10484019,45.42106294,45.80460456,46.11699398,46.50748522,45.58371627,46.15402807,46.56046248,48.07946984,48.47919275,48.28303772,46.7148686,49.62895159,50.08751275,50.58813071,51.19291899,51.71302455,52.19846699,52.71234699,53.21456066,53.75980694,54.31857832,54.83056384,55.37378089,55.84265331,56.29524095,56.8230486,57.22851984,57.6744779,58.05699732,58.5616673,58.73797008,59.37782025,59.71250327,60.10456307,60.45829824,60.82562475,61.34416722,61.9292808,62.55709708,62.8929727,63.30366276,63.77128732,64.19939174,64.539861,64.91569585,65.37066847,65.63132146,65.95992797,66.25394805,66.74941023,67.14072856,67.62984291,68.11946934,68.63666842,69.14258888,69.60886399,69.97910208,70.25347861,70.47275497,69.74833092,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.42254578,41.73973936,42.20072058,42.44062026,42.89083773,43.02945129,42.98409005,43.23217833,43.67073478,43.91130717,44.36983024,44.87080397,44.98734366,45.70879536,45.92046166,46.3064327,46.9849522,47.44780321,47.74858696,48.21002891,48.57245576,48.93781946,49.17604168,48.33214819,48.36180775,48.61274753,49.00706987,49.33812158,49.02019768,49.88486949,49.82430763,49.69963103,49.47216067,49.69693252,50.00215988,50.11417407,50.04852833,50.21533671,49.92778687,50.64083818,51.2645448,51.53632183,51.89134244,52.36952152,52.84880712,53.46219505,54.21330107,54.84902854,55.45071261,56.21961307,56.84736569,57.55861069,58.14101325,58.6680386,59.142654,59.56297768,60.06902088,60.47713484,60.86302414,61.24428735,60.84889125,
Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.026,62.865,63.427,63.822,63.843,64.147,64.376,64.798,64.668,64.685,65.057,65.283,64.947,65.561,66.848,66.786,66.273,66.641,67.438,67.768,67.572,67.65,67.646,67.935,67.592,67.543,68.279,68.281,68.419,68.438,68.272,68.859,68.391,68.811,68.511,69.17,69.009,68.719,69.16,68.377,69.102,69.646,70.488,69.729,71.076,71.308,71.256,71.652,71.47,73.126,72.725,73.278,73.716,73.962,74.215,74.503,74.281,74.23,73.802,74.228,74.406,
Tunisia,TUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.94,44.146,45.513,46.5,47.365,48.428,49.327,50.466,51.573,52.523,53.87,54.835,56.107,57.2,58.282,59.468,60.426,61.543,62.338,63.211,63.975,64.691,65.417,66.137,66.82,67.589,68.228,68.899,69.569,69.671,70.11,70.521,70.701,71.235,71.615,71.988,72.38,72.863,73.169,73.508,73.69,73.816,74.059,74.305,74.49,74.764,74.921,75.072,75.185,75.267,75.421,75.46,75.55,75.65,75.65,75.692,75.786,75.845,75.95,75.993,75.292,
Turkiye,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.74,51.55,52.382,53.173,53.714,54.258,54.71,55.361,55.835,56.378,56.895,57.409,58.069,58.521,59.051,59.497,59.965,60.743,61.37,61.912,62.504,63.01,63.604,64.146,64.706,65.24,65.772,66.278,66.794,67.245,67.709,68.169,68.486,68.911,69.295,69.609,70.141,70.57,71.039,70.695,71.861,72.231,72.579,72.89,73.24,73.534,73.845,74.193,74.45,74.765,75.069,74.941,75.678,76.297,76.565,76.646,76.66,77.141,77.563,77.832,75.85,
Tuvalu,TUV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.355,47.271,48.193,49.075,49.984,50.893,51.767,52.556,53.386,54.198,54.94,55.708,54.364,57.197,57.946,58.535,59.159,59.672,60.133,60.506,60.833,61.123,61.331,61.456,61.541,61.589,61.553,61.444,61.431,61.531,61.661,61.909,60.491,62.654,62.924,63.098,63.21,63.356,63.418,63.427,63.499,63.543,63.58,63.631,63.693,63.836,63.928,63.931,63.948,63.949,63.978,63.974,63.964,64.008,64.025,64.06,64.108,64.148,64.212,64.278,64.382,
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.937,43.1,43.285,43.494,43.747,44.026,44.381,44.756,45.366,45.973,46.45,46.917,47.324,47.978,48.306,48.722,49.236,49.842,50.321,50.907,51.201,51.472,51.528,51.543,51.546,51.556,51.672,51.726,51.843,51.739,51.485,51.306,50.989,50.87,50.797,50.786,50.744,50.624,50.914,51.748,52.362,53.161,53.863,54.895,55.596,56.299,56.911,57.52,58.086,58.894,60.105,61.049,62.03,62.96,63.873,64.651,65.386,65.999,66.535,66.989,66.408,
Uganda,UGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.506,46.257,46.965,47.431,47.889,48.24,48.338,48.962,49.213,49.511,49.616,46.93,46.967,46.84,46.612,46.267,45.869,45.511,45.207,44.981,42.949,43.09,43.185,43.519,43.752,45.381,45.322,46.619,46.701,46.472,46.443,46.316,46.368,46.237,46.353,46.567,46.67,46.977,47.175,47.786,48.342,49.006,49.648,50.368,51.547,52.976,54.369,55.236,55.823,56.488,57.055,57.965,58.817,59.763,60.408,61.086,61.648,62.115,62.714,62.991,62.851,
Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.48504878,69.57236585,69.33458537,69.7874878,70.2055122,69.86839024,69.73095122,69.56153659,69.55478049,68.97560976,68.80897561,69.0377561,68.91729268,69.04309756,68.93402439,69.04631707,69.04285366,68.81856098,68.75997561,68.46968293,68.33017073,68.59819512,68.87568293,68.84639024,68.50580488,68.61312195,70.06629268,70.49512195,70.49756098,70.5195122,70.09756098,69.29804878,68.77097561,68.13073171,67.54121951,66.74195122,67.02243902,67.57634146,68.37487805,67.98097561,67.67560976,67.83707317,68.27560976,68.21073171,68.18536585,67.95682927,68.07756098,68.22219512,68.25146341,69.19,70.26536585,70.80926829,70.94414634,71.1595122,71.18658537,71.1895122,71.47634146,71.78097561,71.58268293,71.82731707,71.18512195,
Upper middle income,UMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.30916117,47.98460708,54.26096147,54.7927937,55.4350064,55.94696601,56.47217787,56.95204971,57.44949665,57.88420484,58.56294832,59.35823664,59.98848629,60.70352179,61.2847131,61.81062395,62.42764642,63.01862439,63.54844392,64.03478589,64.50151156,64.97289457,65.41469002,65.83588484,66.17402555,66.54973209,67.04810993,67.37330293,67.59385412,67.8527052,68.0000089,68.18301164,68.44928785,68.65204589,68.91318568,69.27055798,69.61284869,70.00700326,70.40244997,70.53061797,70.87012871,71.37590374,71.6322754,71.88631892,72.21669808,72.53800828,72.93808541,73.22125136,73.43189929,73.87376876,74.12923044,74.45843293,74.78658012,75.08252393,75.34825269,75.57022045,75.76706988,75.94544831,76.31752169,76.54381042,75.84591492,
Uruguay,URY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.772,67.895,67.994,68.084,68.179,68.294,68.427,68.558,68.698,68.815,68.904,68.969,68.933,69.096,69.193,69.335,69.523,69.746,69.999,70.279,70.582,70.901,71.223,71.539,71.841,72.123,72.381,72.613,72.82,73.002,73.162,73.305,73.441,73.579,73.728,73.896,74.088,74.298,74.527,74.769,75.025,75.285,75.54,75.785,76.007,76.194,76.362,76.498,76.623,76.738,76.858,76.983,77.111,77.24,77.366,77.483,77.571,77.625,77.611,77.508,78.43,
United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.77073171,70.27073171,70.1195122,69.91707317,70.16585366,70.21463415,70.21219512,70.56097561,69.95121951,70.50731707,70.80731707,71.10731707,71.15609756,71.35609756,71.95609756,72.60487805,72.85609756,73.25609756,73.35609756,73.80487805,73.6097561,74.0097561,74.36097561,74.46341463,74.56341463,74.56341463,74.61463415,74.76585366,74.76585366,75.01707317,75.21463415,75.36585366,75.61707317,75.4195122,75.6195122,75.62195122,76.02682927,76.42926829,76.5804878,76.58292683,76.63658537,76.83658537,76.93658537,77.03658537,77.48780488,77.48780488,77.68780488,77.98780488,78.03902439,78.3902439,78.54146341,78.64146341,78.74146341,78.74146341,78.84146341,78.6902439,78.53902439,78.53902439,78.63902439,78.78780488,77.2804878,
Uzbekistan,UZB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.473,57.795,58.066,58.44,58.846,59.203,59.464,59.803,60.217,60.716,60.934,61.325,61.627,61.676,62.006,62.181,62.506,62.329,62.563,62.688,63.036,63.304,63.563,63.805,64.002,64.287,64.723,64.984,65.147,65.281,65.346,65.131,65.109,64.829,64.685,64.646,64.712,64.764,65.035,65.383,65.724,66.087,66.604,67.04,67.401,67.49,67.891,68.292,68.765,68.871,69.235,69.649,69.874,69.99,70.234,70.475,70.755,71.01,71.149,71.344,70.331,
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.443,57.932,59.482,61.063,62.667,64.264,65.651,66.666,67.527,68.178,68.57,68.733,68.499,68.583,69.079,69.367,69.391,69.676,69.586,69.752,70.184,70.376,70.433,70.959,71.188,71.521,71.639,72.046,72.35,72.732,72.38,72.937,72.624,72.458,71.922,72.097,71.266,70.922,71.097,71.3,71.377,71.938,72.168,72.352,73.035,73.516,74.017,74.703,75.053,75.083,74.718,74.596,74.146,73.798,74.473,74.407,74.28,74.305,74.128,72.835,72.126,
"Venezuela, RB",VEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.647,59.407,59.529,60.152,60.609,61.248,61.801,62.348,62.928,63.224,64.299,64.933,65.42,65.936,66.526,67.075,67.554,67.957,68.313,68.587,68.762,69.442,69.723,70.197,70.441,70.596,71.037,71.047,71.252,71.348,71.532,71.832,71.806,71.925,71.853,72.143,72.111,72.703,72.668,72.254,72.478,71.201,72.662,71.94,72.514,72.782,72.742,73.058,72.436,72.579,72.89,72.913,73.036,73.196,72.853,73.006,72.058,71.943,71.979,72.161,71.095,
